Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1925,10810952,"Chintha Sai Charan","2023-09-02 18:41:05",0.98436,5,chinthasaicharan
1926,10714745,kogni7,"2023-10-10 13:41:13",0.98453,10,kogni7
1927,10761134,"saul contreras","2023-09-23 04:03:17",0.98576,34,saulcontreras
1928,10790834,"Solange Jarjour","2023-08-27 11:04:33",0.98580,2,solangejarjour
0,10672970,sample_submission.csv,"2023-07-12 11:49:39",0.98580,1,
1929,10683959,"Jocelyn Dumlao","2023-07-16 08:31:00",0.98580,2,jocelyndumlao
1930,10699737,"Darya Galtseva","2023-07-20 10:13:01",0.98580,1,daryagaltseva
1931,10712336,"Andy #2","2023-09-14 20:25:43",0.98580,3,andy196
1932,10742944,"Vasily Kuzminov","2023-07-31 10:01:25",0.98580,2,vasilykuzminov
1933,10749056,"Ighodalo Marvel","2023-08-01 19:52:19",0.98580,1,ighodalomarvel
1934,10749664,"Felipe M.","2023-08-05 01:34:42",0.98580,9,jonsuui
1935,10770443,"[Deleted] 0bd5cb88-661c-4d1d-8fec-ba9345a4b5ff","2023-08-07 21:11:44",0.98580,1,del=85a9ba3e73f084ca
1936,10835602,anonyan,"2023-09-06 22:18:01",0.98580,6,anonyan
1937,10770257,"Shashwat Raman","2023-08-29 14:00:20",0.98580,3,"janmpia,shashwatraman"
1938,10847419,"Gopalakrishnan Kumar","2023-08-30 01:41:00",0.98580,5,gopalakrishnankumar
1939,10866022,"M Razif Rizqullah","2023-09-04 07:30:25",0.98580,1,linkgish
1940,10906998,"Jason G Sloan","2023-09-14 04:44:04",0.98580,8,jasongsloan
1941,10932961,LJH999,"2023-09-18 15:25:02",0.98580,2,ljh999
1942,10955520,"Shailaja Sampat","2023-09-22 23:56:31",0.98580,1,shailaja183
1943,10805545,CNLCNL22,"2023-09-27 04:00:36",0.98580,2,cnlcnl22
1944,10936063,"xian hellg","2023-10-01 03:14:17",0.98580,16,xianhellg
1945,10876511,"Burak Can Kart","2023-10-05 10:51:41",0.98580,6,burakcankart
1946,10977213,startalks,"2023-10-06 23:33:01",0.98580,1,startalks
1947,10785734,BladeRunner,"2023-10-08 06:13:16",0.98580,5,bladerunner2022
1948,10789374,"Konstantin Verner","2023-08-22 21:24:04",0.98595,4,constantinwerner
1949,10830601,Sw241395,"2023-09-02 20:53:39",0.98647,8,sw241395
1950,10787409,"Khaymonenko Viktor","2023-08-12 11:18:43",0.98654,1,khaymon24
1951,10743120,Hi,"2023-09-02 11:22:40",0.98667,29,"dominikmikowski,radoslawmroz"
1952,10864312,Kanishk026,"2023-10-11 09:35:56",0.98692,10,kanishk026
1953,10674622,"Huy Nguyen Duc Pham","2023-08-29 13:30:33",0.98821,32,huynguyenducpham
1954,10710277,TWPB,"2023-09-19 04:50:20",0.98847,51,kaitehtzeng
1955,10811390,"Anatolii Yakubyshyn (Анатолій Якубишин)","2023-08-31 06:16:27",0.98848,13,toliayakub
1956,10805722,Roberto,"2023-08-29 07:12:31",0.98851,1,robertsun2
1957,10725100,"Rasheeqa Ifrain","2023-07-26 08:21:59",0.98867,1,ifrainr
1958,10689909,"Hajime Ogawa","2023-08-02 16:47:30",0.98867,8,hajimeogawa
1959,10955212,"Harshit Gupta","2023-09-22 20:04:14",0.98867,1,harshit4084
1960,10763118,Cuba-Harbour-Space,"2023-08-18 07:59:55",0.98867,20,"aniervs,arielxx,mjason98"
1961,10835913,"Liu Shijie Michael","2023-09-01 14:35:34",0.98901,6,liushijiemichael
1962,10886721,"Luis Hernández","2023-09-21 15:45:44",0.98952,17,lhernand
1963,10678531,"Hıdır Demir","2023-10-08 15:47:48",0.98953,6,hdrdemir
1964,10682603,"Mehul Goyal","2023-07-16 09:05:49",0.98966,1,mehulgoyal49
1965,10697335,KWang12334,"2023-08-08 01:09:45",0.98972,13,kwang12334
1966,10787955,Dabumori86,"2023-08-12 04:30:22",0.98976,1,kaorumurata
1967,10823474,baldrodin,"2023-08-22 21:15:52",0.99032,1,baldrodin
1968,10967611,"Josef Rittiner","2023-10-05 14:43:36",0.99032,1,josefrittiner
1969,10768729,"Sumit Ruhal","2023-08-08 09:40:14",0.99069,4,sumitruhal
1970,10715253,"Kirushikesh DB","2023-10-02 15:51:37",0.99207,7,krooz0
1971,10809880,"sameer kumar","2023-08-27 08:45:41",0.99316,6,sameerkumar19
1972,10980521,llf4puppy,"2023-09-29 10:48:55",0.99350,6,llf4puppy
1973,10797449,"TEY MEI QUN","2023-08-17 05:30:24",0.99580,8,teymeiqun
1974,10702993,"Chien Nguyen Dev","2023-08-12 03:10:41",0.99682,8,chiennguyendev
1975,10720864,"Nobumasa Ampuku","2023-08-01 07:24:36",1.00716,6,nobumasaampuku
1976,10793567,TheBlackCat,"2023-08-15 04:57:14",1.00806,1,realtechz
1977,10809759,"Justice Chukwuka","2023-09-05 23:48:21",1.00842,7,chuka19952
1978,10883299,"nitin sontineni","2023-09-28 10:44:19",1.01413,3,nitinsontineni
1979,10837875,"Aakash Chakraborty","2023-08-29 15:45:44",1.02428,1,aakashchakraborty
1980,10685891,Dr.Cacao,"2023-07-20 01:48:59",1.02469,10,drcacao
1981,10872210,"Two Little Ducklings","2023-10-11 21:21:01",1.02899,22,"lefteriskouloubris,zografia"
1982,10768901,"Chetan Borse","2023-08-31 05:47:56",1.03184,1,chetan8007
1983,10684094,"Vishal Patil","2023-07-15 12:23:44",1.03588,1,vishalpatil7860
1984,10810454,"Nithin Kyatham","2023-10-11 13:13:21",1.04009,39,nithinkyatham
1985,10973275,"Akorede Adewole","2023-10-07 10:01:42",1.05594,18,adewoleakorede
1986,10693512,"eric jagwara","2023-07-18 00:55:31",1.05786,1,ericjagwara
1987,10943132,Esraa_Fouad777,"2023-09-21 16:16:03",1.06217,1,esraafouad777
1988,10900313,"Gao Yixua","2023-09-13 04:36:58",1.06449,2,gaoyixua
1989,10856203,HIMONJ,"2023-09-01 03:34:20",1.08583,1,hiroyukimonji
1990,10727850,"Tgg Vgbb","2023-07-26 22:50:18",1.08844,1,tggvgbb
1991,10678826,"Prosper Alikizang","2023-07-17 17:12:38",1.09112,1,prosperalikizang
1992,10698555,"Mingtao Zheng","2023-07-19 08:06:29",1.11635,3,mingtaozheng
1993,10853806,"guanli long","2023-09-10 16:35:25",1.11793,6,guanlilong
1994,10917258,OscarGLira,"2023-09-21 16:19:19",1.14954,4,oscarglira
1995,10704670,"Nata Yakusheva","2023-07-27 19:47:57",1.15005,8,natayakusheva
1996,10966471,"Nasution Izh","2023-09-26 11:12:56",1.15599,1,nasutionizh
1997,10777781,"Kenma Tsuru","2023-09-19 03:10:29",1.16014,4,champpattara
1998,10867185,AshAbilash,"2023-09-04 16:27:11",1.16145,1,ashabilash
1999,10989508,"Ruban Trogi","2023-09-30 03:14:56",1.16760,2,ctrlz
2000,11013511,Locutusque,"2023-10-11 01:52:01",1.19533,2,locutusque
2001,10755691,"Biltu Dey","2023-08-08 04:09:51",1.20196,6,biltudey
2002,10790391,"Niranjan Singh","2023-08-27 10:45:54",1.20227,1,niranjanmaisnam
2003,10711898,"Vishal Singh Baraiya","2023-07-23 04:27:35",1.20543,6,vishalsinghbaraiya
2004,10787360,"Maksym Stetsenko","2023-08-23 02:54:27",1.20955,2,maksymstetsenko
2005,10819688,"Tran Duc Toan","2023-08-30 17:02:55",1.21324,14,tranductoan6a9
2006,10808042,"Algorithm requires no revision","2023-10-11 18:27:48",1.21616,5,"jinrusui,yanlinyu113"
2007,10781798,"Zaid Rjoub","2023-08-29 17:31:44",1.22034,5,"jaberjaber,striker5"
2008,10685150,Hardeybisey,"2023-07-26 15:52:27",1.22497,4,"curiouscria,hardeybisey"
2009,10837598,"Chen yifan6","2023-08-27 07:45:28",1.22790,1,chenyifan6
2010,10886327,Pariyawan02,"2023-09-14 12:20:02",1.23138,1,pariyawan02
2011,10823859,"Musa Alflat","2023-09-29 12:23:36",1.25125,1,musaalflat
2012,10943205,kennyr,"2023-10-11 10:48:06",1.25623,6,kennyrc
2013,10873708,"Shota M","2023-09-19 13:02:18",1.27694,6,shota395
2014,10694997,"Tom Keldenich","2023-07-21 15:15:10",1.27738,3,kelde9
2015,10811018,gk,"2023-08-20 04:11:42",1.27879,3,kaalhar
2016,10677139,shivarama,"2023-08-07 22:05:57",1.28024,1,shivarama
2017,10814925,"RUDRA .V. PATEL","2023-10-05 14:15:50",1.28541,1,rudravpatel
2018,10768993,heian21,"2023-08-07 14:05:49",1.28800,5,heian21
2019,10739590,"Rajat Gupta #2","2023-07-30 12:40:26",1.28901,3,rajat95gupta
2020,10729846,B0nsai,"2023-08-05 14:44:59",1.29356,7,b0nsai
2021,10924935,"Mukesh Patil","2023-09-26 22:16:10",1.30098,13,speedforceyt
2022,10857313,k253,"2023-09-19 09:08:33",1.30867,1,qazwsxedc23
2023,10766948,"Kushan Sharma","2023-08-24 11:54:36",1.32881,4,greyisbetter
2024,10892577,dools312,"2023-09-10 17:00:39",1.33398,2,dools312
2025,10800730,"Neh Majmudar","2023-09-04 02:11:34",1.34265,4,nehmajmudar
2026,10757994,Andreas,"2023-08-05 13:43:25",1.35261,2,andreasgesundberg
2027,10964233,"Aka5h BG","2023-10-11 03:36:01",1.35380,6,aka5hbg
2028,10782730,"Pratik Davidson","2023-08-23 10:55:24",1.38332,1,pratikdavidson
2029,10699457,Saji,"2023-07-22 02:58:52",1.39048,9,ashishjagdishsharma
2030,10895073,"Akash G","2023-09-18 18:18:02",1.39622,3,akashsuper2000
2031,10675195,"Team +1","2023-07-13 00:32:25",1.41093,1,pakapro
2032,10709214,"Lucas Studart","2023-07-23 20:07:41",1.42528,10,lucastsc
2033,10821949,Y,"2023-08-22 15:12:23",1.42576,1,"appelbessen,luuksuurmeijer,silvandeboer"
2034,10707773,"Gabin O","2023-09-22 12:15:46",1.47098,7,gabinoumbe
2035,10691282,mrdanibudapest,"2023-07-24 09:15:28",1.50381,11,mrdanibudapest
2036,10842083,"Zachary Graves","2023-08-29 18:41:12",1.53871,1,zacharygraves
2037,10906511,kushagra214,"2023-09-27 06:29:45",1.59158,1,kushagra214
2038,10731670,"Porsche 911","2023-08-10 10:36:16",1.69556,2,"savchak00,vladbulhakov"
2039,10686317,"Anton Price","2023-07-16 19:41:15",2.01206,5,antonprice
2040,10727630,Dhruv,"2023-07-31 02:56:23",2.03115,2,dhruv4930
2041,10729979,ShivaTeja@hitam,"2023-09-24 19:10:04",2.04238,1,shivatejahitam
2042,10685595,"spoon spoon","2023-07-19 05:08:11",2.14117,2,spoon69
2043,10675241,"Agastya Kumar","2023-10-11 22:38:21",2.20895,5,ashusma
2044,10804913,"Srinivasan D","2023-09-04 12:37:57",2.25988,2,"nishanthkcq,srinivasand12395"
2045,10796151,"chandan bp","2023-10-03 11:52:50",2.27047,4,chandanbp
2046,10752232,"Yahia Hussein","2023-08-04 13:30:31",2.29099,7,yahiahussein
2047,10740976,"Luis Alvarez","2023-07-31 03:43:55",2.42449,1,luispl40
2048,10796389,DerpBoy77,"2023-08-15 06:54:39",2.49762,3,derpboy77
2049,10926066,"Donato Riccio","2023-09-16 19:00:36",2.70123,1,donatoriccio
2050,10740527,"moaad maaroufi","2023-08-16 17:54:16",2.96283,2,moaadmaaroufi
2051,10849189,"Tatsuo Negishi","2023-08-30 10:15:03",3.09927,1,tatsuonegishi
2052,10710580,"Daniyal Malik .C","2023-07-22 02:43:15",5.25697,1,daniyalmalikc
2053,10851028,"Sathanandh C","2023-08-30 18:03:35",5.27471,1,sathanandh
2054,10995409,"Ivan Bashtovyi","2023-10-01 22:04:05",6.12620,1,ivanbashtovyi
2055,10871607,"VYSHAKH G NAIR","2023-09-10 19:38:28",6.30776,1,vyshakhgnair
2056,10698716,"Poorya Ghafari","2023-09-30 20:31:54",8.91882,5,pooryaghafari
2057,10862948,"Efi Moree10","2023-09-03 08:27:25",9.38356,1,efimoree10
2058,10750518,"sasmita panda","2023-08-02 10:57:52",9.44640,3,sasmitapanda
2059,10679342,"Oladejo Peter","2023-07-29 13:23:13",18.47440,5,fazorglitz1
2060,10933386,"Aman Mukati","2023-09-18 11:05:48",30.64153,1,amanmukati
2061,10709352,"Julien Schwanen","2023-07-23 20:10:21",66.73186,2,julienschwanen
2062,10770544,"Md. Golam Mostofa","2023-08-08 17:46:56",108.43904,3,golammostofas
2063,10927546,an.sanjana,"2023-09-16 22:01:41",367.54208,1,ansanjana
2064,10682068,ObiWanKenobiOG,"2023-07-14 17:18:07",265060.19965,2,obiwankenobiog
